library,title,year,imdb_id,imdb_rating,imdb_votes,rt_score,plex_rating,file,decision,reason,misidentified_hint
Películas,An Education,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/An education (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Animales nocturnos,2016,,,,,7.4,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Nocturnal Animals (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Anora,2024,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Anora (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Apocalypse Now,1979,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Apocalypse Now (1979).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Apocalypto,2006,,,,,6.5,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Apocalypto (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Arde Mississippi,1988,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Arde Mississippi (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Argo,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Argo (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Arlington Road, temerás a tu vecino",1999,,,,,6.3,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Arlington Road (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Arrástrame al infierno,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/Arrastrame Al Infierno (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Asalto al Distrito 13,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Asalto al distrito 13 (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Asesinos natos,1994,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Asesinos natos (1994).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,¡Átame!,1990,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Átame (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Aterriza como puedas,1980,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Aterriza como puedas (1980).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Atrápame si puedes,2002,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Atrápame si puedes (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Aún Estoy Aquí,2024,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Aún estoy aquí (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bailando con lobos,1990,,,,,7.8,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Bailando con lobos (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bala perdida,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Bala perdida(2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Banderas de nuestros padres,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Banderas de nuestros padres (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Barbarian,2022,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Barbarian (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Beasts of No Nation,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Beasts Of No Nation (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Begin Again,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Begin Again (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bestias del sur salvaje,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/SD/Bestias Del Sur Salvaje.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bienvenidos al fin del mundo,2013,,,,,8.9,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/The World's End (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Birdman o (la inesperada virtud de la ignorancia),2014,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Birdman (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Biutiful,2010,,,,,6.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Biutiful (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Black Hawk derribado,2001,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Black Hawk Derribado (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Blue Jasmine,2013,,,,,9.0,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Blue Jasmine (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Blue Moon,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Blue Moon (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Blue Ruin,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Blue Ruin (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Blue Valentine,2010,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Blue Valentine (2010)..mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bone Tomahawk,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Bone Tomahawk (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Boyhood (Momentos de una vida),2014,,,,,9.7,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Boyhood (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Braindead: tu madre se ha comido a mi perro,1992,,,,,,"/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/Braindead, Tu Madre Se Ha Comido A Mi Perro (1992).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Braveheart,1995,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Braveheart (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Bugonia,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Bugonia (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Burlesque,2010,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Burlesque (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Buscando un amigo para el fin del mundo,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Buscando Un Amigo Para El Fin Del Mundo (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cadena perpetua,1994,,,,,8.9,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Cadena perpetua (1994).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Camino a la perdición,2002,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Camino a la perdicion (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cándida,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Cándida (2006).mp4,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Capitán Phillips,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Capitan Phillips (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Carol,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Carol (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cartas desde Iwo Jima,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Cartas desde Iwo Jima (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Celda 211,2009,,,,,9.8,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Celda 211 (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cementerio viviente,1989,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/El cementerio viviente (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Chef,2014,,,,,8.7,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Chef (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Chicago,2002,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Chicago (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Chloe,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Chloe (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cien años de perdón,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Cien Años De Perdon (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Ciencias naturales,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Ciencias naturales (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cinderella Man. El hombre que no se dejó tumbar,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Cinderella man (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cinema Paradiso,1988,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Cinema Paradiso (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cisne negro,2010,,,,,8.5,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Cisne negro (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Ciudad de Dios,2002,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Ciudad de Dios (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,La ciudad de las estrellas (La La Land),2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/La La Land (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Civil War,2024,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Civil War (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cocodrilo Dundee,1986,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Crocodile Dundee (1986).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Código fuente,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Codigo fuente (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Coherence,2013,,,,,8.9,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Coherence (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Collateral,2004,,,,,8.6,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Collateral (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Comanchería,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Comancheria Hell Or High Water (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Como locos,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/SD/Like Crazy.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cómo ser John Malkovich,1999,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Cómo Ser John Malkovich (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cónclave,2024,,,,,9.3,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Cónclave (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Corazón rebelde,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Corazon Rebelde 2009.mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Corazón salvaje,1990,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Corazon salvaje (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Corazones de acero,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Corazones De Acero (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Corre Lola, corre",1998,,,,,9.4,"/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Corre, Lola, corre (1998).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Crank: Veneno en la sangre,2006,,,,,,"/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Crank, veneno en la.sangre (2006).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Crazy, Stupid, Love.",2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Crazy stupid love (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Criadas y señoras,2011,,,,,7.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Criadas y señoras -The Help- (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cruce de caminos,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Cruce de caminos (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cry Macho,2021,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Cry Macho (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cuando Harry encontró a Sally,1989,,,,,7.4,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Cuando Harry encontró a Sally (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Cuando todo está perdido,2013,,,,,9.5,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Cuando Todo Esta Perdido (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Dallas Buyers Club,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Dallas Buyers Club (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Dark City,1998,,,,,7.6,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Dark City (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,De óxido y hueso,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/De oxido y hueso (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Death Proof,2007,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Death Proof (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Déjà Vu,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Deja Vu (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Déjame salir,2017,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Dejame salir (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Delicatessen,1991,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Delicatessen (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Desafío total,1990,,,,,8.2,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Desafio total (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Despierta la furia,2021,,,,,6.8,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Despierta la furia (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Destino oculto,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Destino oculto (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Deuda de sangre,2002,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Deuda de sangre (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Diarios de la calle,2007,,,,,7.0,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Diarios De La Calle (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Días extraños,1995,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Días extraños (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El discurso del rey,2010,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El Discurso Del Rey (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Distrito 9,2009,,,,,9.0,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Distrito 9 (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Django desencadenado,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Django Desencadenado (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Dos días, una noche",2014,,,,,9.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Dos Dias Una Noche (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Downton Abbey,2019,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Downton Abbey (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Drive,2011,,,,,9.3,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Drive (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Dunkerque,2017,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Dunkerque (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Echo Valley,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Echo Valley (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Eclipse total (Dolores Claiborne),1995,,,,,8.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Eclipse total (Dolores Claiborne) (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,La edad de la inocencia,1993,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/La edad de la inocencia (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Eddington,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Eddington (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Efectos secundarios,2013,,,,,8.3,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Efectos Secundarios (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Ejecución inminente,1999,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Ejecucion inminente (1999)..mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El atlas de las nubes,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/El atlas de las nubes (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El bar,2017,,,,,10.0,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/El Bar (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El caso Fritz Bauer,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Der Staat Gegen Fritz Bauer (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El caso Slevin,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/El caso Slevin (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El Club de la Lucha,1999,,,,,8.1,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/El Club De La Lucha (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El club de los poetas muertos,1989,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/El Club De Los Poetas Muertos (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El color púrpura,1985,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/El Color Purpura (1985).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El desafío (The Walk),2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El Desafio (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El diablo sobre ruedas,1971,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/El diablo sobre ruedas (1971).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El diario de Noa,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/El diario de Noa (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El Doble,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/The Double (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El editor de libros,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El editor de libros (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El efecto mariposa,2004,,,,,3.4,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/El efecto mariposa (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El escritor,2010,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/El escritor (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El exorcista,1973,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/El exorcista (1973).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El exótico Hotel Marigold,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/El Exótico Hotel Marigold (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El fantasma de la ópera,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/El fantasma de la ópera (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El fin de los días,1999,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/El fin de los días (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El francotirador,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/El Francotirador (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El fuego de la venganza,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/El fuego de la venganza (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El fuera de la ley,1976,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/El fuera de la ley (1976).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El gran hotel Budapest,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/El Gran Hotel Budapest (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El gran Lebowski,1998,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/El gran Lebowski (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El gran showman,2017,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/El gran showman (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El grito,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/El grito (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El Havre,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/El Havre (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El hijo de Saúl,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/El Hijo De Saul (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El hundimiento,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/El Hundimiento (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El imperio del sol,1987,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/El imperio del sol (1987).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El indomable Will Hunting,1997,,,,,9.7,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/El indomable Will Hunting (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El inocente,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/El Inocente (The Lincoln Lawyer) (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El intercambio,2008,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El Intercambio (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El irlandés,2019,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El Irlandes (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
